instant<=-1.2416709661483765,instant<=-1.2127693891525269,instant<=0.0991622619330883,instant<=0.30366575717926025,season<=-0.9048906862735748,hr<=-0.8745151460170746,hr<=-0.7298895418643951,hr<=-0.5852639377117157,hr<=1.4394944906234741,hr<=1.5841200947761536,weathersit<=1.6809338927268982,temp<=-0.9710787832736969,temp<=-0.7633471786975861,temp<=-0.6594813466072083,temp<=-0.2440180405974388,temp<=-0.1401522234082222,atemp<=-0.8729992210865021,atemp<=0.7141387462615967,atemp<=0.802296906709671,hum<=0.0402797251008451,hum<=0.6104351878166199,hum<=0.8695967793464661,cnt_binary
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0
0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0
0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0
0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0
0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
